score,axis,metric,score_fairness_gap,ml_fairness_gap,improvement,pct_improvement
sofa,race_cat,eod,0.05858636072616574,0.08462397414340794,-0.0260376134172422,-44.44313163424285
sofa,race_cat,ppg,0.02748296203675621,0.025714519054178903,0.0017684429825773063,6.434688445198006
sofa,race_cat,cal_gap,0.02074838276502342,0.024191572822900825,-0.0034431900578774065,-16.594980422675466
sofa,race_cat,auroc_gap,0.025271240166902187,0.020456149177869976,0.004815090989032211,19.053639462215823
sofa,race_cat,ece_gap,0.010057574862528198,0.023624084075154844,-0.013566509212626646,-134.88847359388583
sofa,sex,eod,0.05615793670893998,0.02251291361542107,0.03364502309351891,59.911430271908195
sofa,sex,ppg,0.013346470833582064,0.0016343696839039024,0.011712101149678161,87.75429321891191
sofa,sex,cal_gap,0.011767764739918373,0.0031412610403435738,0.0086265036995748,73.30622161668605
sofa,sex,auroc_gap,0.009430522612323466,0.006874071914737989,0.0025564506975854773,27.108261150286623
sofa,sex,ece_gap,0.0013984210058910086,0.00583297150452719,-0.004434550498636182,-317.11126191290964
sofa,age_group,eod,0.212260119537663,0.7061815057615185,-0.4939213862238555,-232.69627252622703
sofa,age_group,ppg,0.11786205887329484,0.03787623282525515,0.0799858260480397,67.86393077862894
sofa,age_group,cal_gap,0.08054677595649093,0.024614250141519987,0.05593252581497094,69.44104857180639
sofa,age_group,auroc_gap,0.12937083562356289,0.09998862864710234,0.029382206976460545,22.711615670440203
sofa,age_group,ece_gap,0.044316925577237425,0.23848843638045383,-0.1941715108032164,-438.143008058639
sofa,diag_type,eod,0.023996478108009645,0.06547308932111001,-0.04147661121310037,-172.84457755180387
sofa,diag_type,ppg,0.026573462637514603,0.03718384300947156,-0.010610380371956954,-39.92848247400752
sofa,diag_type,cal_gap,0.01941524628907974,0.01536459819950386,0.00405064808957588,20.863233096631895
sofa,diag_type,auroc_gap,0.023664317486228992,0.0327778995436796,-0.009113582057450609,-38.511915937377395
sofa,diag_type,ece_gap,0.010806798656829902,0.012880338101140115,-0.002073539444310213,-19.18736075460918
qsofa,race_cat,eod,0.11124891375138818,0.08462397414340794,0.026624939607980236,23.932763664982755
qsofa,race_cat,ppg,0.020519332574089222,0.025714519054178903,-0.005195186480089681,-25.31849640494594
qsofa,race_cat,cal_gap,0.015104815647461002,0.024191572822900825,-0.009086757175439823,-60.15801442083296
qsofa,race_cat,auroc_gap,0.03281108941374922,0.020456149177869976,0.012354940235879242,37.65476994708382
qsofa,race_cat,ece_gap,0.011774063200052554,0.023624084075154844,-0.01185002087510229,-100.6451271218707
qsofa,sex,eod,0.05485276675443174,0.02251291361542107,0.032339853139010666,58.95756048877484
qsofa,sex,ppg,0.006211910177286381,0.0016343696839039024,0.004577540493382479,73.68974055871068
qsofa,sex,cal_gap,0.004299642093485856,0.0031412610403435738,0.0011583810531422827,26.941336696309676
qsofa,sex,auroc_gap,0.019393359866297755,0.006874071914737989,0.012519287951559765,64.55450751118214
qsofa,sex,ece_gap,0.00013486479204692268,0.00583297150452719,-0.005698106712480267,-4225.051346609247
qsofa,age_group,eod,0.15476732833271528,0.7061815057615185,-0.5514141774288033,-356.28590566827233
qsofa,age_group,ppg,0.130180798332246,0.03787623282525515,0.09230456550699084,70.90490048418059
qsofa,age_group,cal_gap,0.06736467550266495,0.024614250141519987,0.04275042536114496,63.46119096120897
qsofa,age_group,auroc_gap,0.08256761034493354,0.09998862864710234,-0.0174210183021688,-21.09909470480125
qsofa,age_group,ece_gap,0.04644659964305988,0.23848843638045383,-0.19204183673739395,-413.46802179971667
qsofa,diag_type,eod,0.050042869327183825,0.06547308932111001,-0.015430219993926186,-30.834003328311006
qsofa,diag_type,ppg,0.027936093016706603,0.03718384300947156,-0.009247749992764953,-33.10323310863308
qsofa,diag_type,cal_gap,0.011654701624787748,0.01536459819950386,-0.0037098965747161122,-31.831759354746037
qsofa,diag_type,auroc_gap,0.017585560308123416,0.0327778995436796,-0.015192339235556185,-86.39098765899593
qsofa,diag_type,ece_gap,0.007266055089036863,0.012880338101140115,-0.005614283012103252,-77.26727836916855
apache2,race_cat,eod,0.12467518580464065,0.08462397414340794,0.04005121166123271,32.12444513537026
apache2,race_cat,ppg,0.03300736968369425,0.025714519054178903,0.007292850629515346,22.09461311035044
apache2,race_cat,cal_gap,0.029303755443036778,0.024191572822900825,0.005112182620135953,17.44548622811661
apache2,race_cat,auroc_gap,0.019429613143346125,0.020456149177869976,-0.0010265360345238506,-5.283358072805472
apache2,race_cat,ece_gap,0.015398118710362478,0.023624084075154844,-0.008225965364792366,-53.42188561812122
apache2,sex,eod,0.03250357581367014,0.02251291361542107,0.009990662198249067,30.737117219106892
apache2,sex,ppg,0.0007202420844766577,0.0016343696839039024,-0.0009141275994272446,-126.91949264412507
apache2,sex,cal_gap,0.004382022118631176,0.0031412610403435738,0.0012407610782876025,28.31480637699707
apache2,sex,auroc_gap,0.0027404786502440714,0.006874071914737989,-0.004133593264493918,-150.83471874979844
apache2,sex,ece_gap,0.000395686478444051,0.00583297150452719,-0.005437285026083139,-1374.1397096671215
apache2,age_group,eod,0.5823584929957886,0.7061815057615185,-0.12382301276572993,-21.262334842710946
apache2,age_group,ppg,0.07274208221039094,0.03787623282525515,0.03486584938513579,47.930782740441444
apache2,age_group,cal_gap,0.050613040340767156,0.024614250141519987,0.025998790199247168,51.367770092850925
apache2,age_group,auroc_gap,0.1452252641367816,0.09998862864710234,0.04523663548967927,31.14928780372041
apache2,age_group,ece_gap,0.026549591372733196,0.23848843638045383,-0.21193884500772064,-798.2753558511821
apache2,diag_type,eod,0.05642549106703032,0.06547308932111001,-0.009047598254079692,-16.034593732346348
apache2,diag_type,ppg,0.037804140404248066,0.03718384300947156,0.0006202973947765089,1.6408186726203298
