score,axis,metric,score_fairness_gap,ml_fairness_gap,improvement,pct_improvement
apache2,sex,ppg,0.014734185489142293,0.017909658309531368,-0.0031754728203890747,-21.551736420917866
apache2,sex,cal_gap,0.015553625358554157,0.025293525297161827,-0.00973989993860767,-62.6214127836822
apache2,sex,auroc_gap,0.0014266407653733548,0.04318786099309713,-0.04176122022772377,-2927.2414781162356
apache2,age_group,eod,1.365779748706578,0.8664079822616407,0.4993717664449372,36.56312571026571
apache2,age_group,ppg,0.22093023255813954,0.11087607967565663,0.11005415288248291,49.81398498891332
apache2,age_group,cal_gap,0.14123630449247146,0.1173160173160173,0.023920287176454155,16.93635872335446
apache2,age_group,auroc_gap,0.4812206572769953,0.2485896973134636,0.23263095996353172,48.341848265592446
apache2,diag_type,eod,0.260196905766526,0.2932489451476793,-0.03305203938115331,-12.702702702702705
apache2,diag_type,ppg,0.05394972224837585,0.0261569416498994,0.027792780598476452,51.516077266390646
apache2,diag_type,cal_gap,0.10099791065743821,0.029780725316850488,0.07121718534058773,70.51352337588459
apache2,diag_type,auroc_gap,0.24701125175808714,0.1208253712365287,0.12618588052155844,51.08507390794481
news2,race_cat,eod,0.463020030816641,0.5755007704160247,-0.11248073959938365,-24.29284525790349
news2,race_cat,ppg,0.19076005961251863,0.12088974854932301,0.06987031106319562,36.62732712765958
news2,race_cat,cal_gap,0.12870684076750966,0.17741171109592163,-0.048704870328411975,-37.84171069538588
news2,race_cat,auroc_gap,0.32093314093314096,0.33164983164983164,-0.01071669071669068,-3.3392284403944608
news2,sex,eod,0.03880626672894838,0.21822828233398334,-0.17942201560503496,-462.3531989259642
news2,sex,ppg,0.006410256410256415,0.017909658309531368,-0.011499401899274952,-179.39066962868912
news2,sex,cal_gap,0.032033681908760415,0.025293525297161827,0.006740156611598588,21.04084266927594
news2,sex,auroc_gap,0.03618241924999932,0.04318786099309713,-0.007005441743097807,-19.361452020922947
news2,age_group,eod,0.4818015234262719,0.8664079822616407,-0.3846064588353688,-79.82674195388333
news2,age_group,ppg,0.22000000000000003,0.11087607967565663,0.1091239203243434,49.601781965610634
news2,age_group,cal_gap,0.15213670634161275,0.1173160173160173,0.034820689025595444,22.887763159147095
news2,age_group,auroc_gap,0.2295763760049474,0.2485896973134636,-0.019013321308516185,-8.281915430229827
news2,diag_type,eod,0.36044924298833453,0.2932489451476793,0.06720029784065523,18.643484248579785
news2,diag_type,ppg,0.0657492354740061,0.0261569416498994,0.0395922938241067,60.21711665340881
news2,diag_type,cal_gap,0.08567801649516461,0.029780725316850488,0.05589729117831413,65.24111255711527
news2,diag_type,auroc_gap,0.28744725738396637,0.1208253712365287,0.16662188614743767,57.966072685420485
